feature1,feature2,feature3,feature4,label
-0.4152879139008013,7.29727469885743,C,X,1
0.6327818661062848,2.968356362043206,C,X,1
2.270692857804396,5.123359699695944,C,X,1
0.18186625505849516,5.857633000661146,C,Y,1
0.24822058630033608,6.386211214526288,B,Y,1
-0.4593608995402441,5.35288311055445,A,X,1
-0.8498443694647918,4.265944321833356,B,X,1
0.8303358165442456,3.344819558702561,B,Y,1
-0.8560838259088672,5.172287766092749,B,X,1
0.07156623721939247,2.855721976028786,B,Y,1
-0.4776574467651167,-0.8427009669892147,A,X,0
0.47897982574639203,5.873119608315336,A,X,1
0.33366210528694845,6.807869682172391,C,X,1
1.0375399442578994,0.2741351289163232,B,X,1
-0.5100163988547471,2.980538590580125,B,Y,1
-0.26987493529337125,6.238308522010396,A,Y,1
-0.9787637157823074,9.114990939423397,A,Y,1
-0.44429326007611136,5.041587415350816,C,X,1
0.37730049304485197,3.5439941175417315,B,X,1
0.7569886166453519,4.63420711779032,B,Y,1
-0.9221653241776254,7.74975283829637,A,Y,1
0.8696059201056602,3.708071641750929,B,X,1
1.355637858804951,3.401615986699493,A,X,1
0.41343490322370086,4.034512955635935,B,Y,1
1.876795812558066,3.0933427834825755,A,X,1
-0.773789199103573,5.245340631989591,A,X,1
-1.244654703311417,8.24935691693912,B,X,0
-1.7787202489042786,5.6461585462320585,C,X,0
1.496044311489183,4.495292995747425,A,Y,1
0.6543656563540577,4.416377462168912,C,Y,1
-0.05558467091045507,1.873618382606686,A,X,0
0.2799686263198203,6.766219554294318,A,X,1
-1.1254890472983765,4.8443256059743955,A,X,0
2.4457519796168263,4.639040172818749,A,X,1
0.1292211819752275,11.38621513568972,B,X,1
0.10939479460489293,5.597505816731372,A,Y,1
0.7257666238986923,3.4964178998096314,A,X,1
0.4810092317367132,4.147284807588913,C,X,1
0.22388402427913137,7.29689141839351,A,X,1
-0.7904744554453119,5.226540821075529,B,X,1
0.4714683571359957,2.1234440433652666,A,X,1
1.8820244964750337,6.838457869150407,B,X,1
1.3454200461549777,3.663711828922012,A,Y,1
1.5931866266393973,8.74659555243509,A,X,1
-0.5112156764311853,7.160096131429297,A,X,1
-0.9896048202585809,4.1053562086824975,A,Y,1
-0.12578692009964815,7.562032723470225,A,Y,1
0.055724912288694604,5.1357110210548065,B,X,1
1.0941915184709485,6.705547350244439,C,Y,1
-1.6924646297148194,5.96946563458895,C,X,0
1.5295503194606137,3.3072866900182527,B,X,1
-0.15800789857898942,3.7129003353650765,A,X,1
-0.42688106994742003,7.059921635162322,A,Y,1
-1.0121043752601677,4.330449335786918,A,Y,0
-1.6548566718657698,4.1927030735160065,A,X,0
0.8231705839619146,3.089754841301294,B,X,1
0.07331796718840389,5.847198131186922,B,Y,1
-1.2899608997410539,9.12504983848629,A,X,1
-1.295078772063616,2.8649341714914542,A,X,0
-0.3357846992901282,5.0484389133455165,C,Y,1
1.669021525289393,7.8244411108308585,B,Y,1
-0.2595913513636048,4.84071721750857,A,Y,1
-1.5031429531181062,5.904743592499468,C,Y,0
-0.24574306408594407,2.8752129437062406,C,X,0
-0.2727235697476702,5.856614194415297,A,Y,1
-2.6968866429415717,4.625711469990902,A,Y,0
-0.05429486651781221,6.971459991359726,B,X,1
-0.23093453020867796,7.3747721031295015,C,X,1
0.6962063648134184,10.179127284037227,C,X,1
1.8489560949453452,6.1592663464271515,A,X,1
1.1265650295477574,5.6515926331643325,A,Y,1
-0.2688886905548305,5.388768603154672,B,Y,1
-1.1065259087416701,4.293667414378623,B,X,1
2.5733598032498604,5.6769676869233825,A,X,1
0.05921843401448826,4.409197179721941,C,Y,1
0.013929291912946203,5.336921952539228,B,X,1
-0.024125087110003277,7.63519507121592,C,X,1
0.19808476076785533,2.9869148694407177,C,X,1
-0.14436041192394275,7.279757122258091,B,X,1
-0.5736620068802363,7.634230134679731,A,X,1
-0.5468589412403921,4.763862946017842,B,X,1
-0.03275327021599839,0.7562902019828108,A,X,1
-0.543424771133765,3.7843560258111353,B,X,0
-0.7128457826771644,7.593989093122218,A,X,1
0.10643022769189683,4.954263875402236,B,X,1
-0.2549772174208552,3.0013955354101785,A,Y,1
1.5039929885826884,3.990450157543565,A,Y,1
-2.650969808393012,6.681240053009106,A,X,0
1.0915068519224618,6.093467136402759,A,X,1
1.246085192497629,4.522135801660611,B,Y,1
-2.0733902324081495,4.266351176370624,B,X,0
-0.34268759408034877,4.216483701912356,B,X,1
-0.37144086599579146,3.155179631002995,A,Y,1
-1.4075116947178212,8.230751378938884,A,Y,1
-0.7778166875908753,4.35535906157732,A,Y,1
-1.1105758454658288,7.434317041650993,A,X,1
1.7522704434236227,8.042632103844902,C,Y,1
0.9356783931474612,6.996621796295921,A,X,1
1.2715550949941588,4.136759374563903,A,Y,1
0.7216720640432349,5.807460180673219,A,X,1
-1.129051771217229,4.951608787218167,A,X,0
-0.5245202662797737,3.1925962785397437,B,Y,0
0.48937456122791806,5.6487185634432056,B,X,1
-1.2221278088919454,2.641920417680395,A,X,0
0.7129984301723881,7.375358776923127,A,Y,1
-0.24032539815813486,4.070765405403214,A,X,1
-0.37482080754959723,5.4023193117456785,A,X,1
0.7109599682034917,5.566575743092284,A,X,1
0.4442633114860399,4.482190052591846,C,Y,1
-0.3609661658190799,6.17338760295055,B,Y,1
1.159329803364248,4.050192686754951,B,X,1
-1.0810633275998973,6.742594594914488,A,Y,1
0.6159356069442637,2.308040639506503,A,X,1
0.5931012579683838,5.2527591590928235,B,Y,1
-0.3095464393139903,8.87785799811657,B,X,1
0.326133022242118,2.9993373507888506,B,X,1
-1.2511135763853032,3.644510058950297,A,Y,0
0.924027019206901,6.02781569931783,B,X,1
-0.18490213644298903,5.359163563879196,A,X,1
-0.5227230205190395,5.701260198547119,C,X,1
1.0490092258368893,5.978374260295327,B,Y,1
-0.7043436905427592,6.269442937123539,B,X,0
-1.4084612963635597,7.219399683912446,A,X,0
-1.5566291735239037,5.819637313857025,B,X,1
0.6060099513456396,4.517484690762915,A,X,1
-1.280429352496283,6.345147402405463,A,X,0
1.7547941819843647,8.79976386979043,A,Y,1
-2.081929407883722,4.7347325072348525,B,Y,0
1.6964563682900382,3.050941390658717,A,X,1
0.2110174672026184,7.214161338573946,A,X,1
-0.09671311187039239,4.759237672092803,C,X,1
-0.5449190868089495,0.6546609079719277,A,X,0
0.39913611435207075,6.694843354300843,B,Y,1
-0.03763470242484838,3.9293436280921545,A,X,1
1.103301882016522,4.818933435391679,A,X,1
0.11422764866203965,5.66396066113803,B,Y,1
0.1503017614618776,5.380999359558134,A,X,1
-0.36361221221385587,6.418903634278079,A,Y,1
-0.056945623721067457,4.129027258860313,B,X,1
0.3078017688920592,6.026211596352166,B,Y,1
-1.7101683926566253,4.4809066448321655,B,Y,0
-1.348185422105713,6.477620961775006,A,Y,1
0.743264094022715,6.230734968026107,A,Y,1
0.17086543812794186,3.1291225959108093,B,X,1
-0.18398333635267913,7.171964232350064,B,X,1
0.01843393306539316,3.928073109771904,C,Y,1
0.34758170536167105,6.61611559656229,C,X,1
-0.5397596803093615,5.734574626802681,C,X,1
-0.7783047254023127,8.676367353590244,A,X,1
0.19584525509768155,4.553068035256295,A,X,1
-0.978372777615032,4.301366407763605,B,X,0
0.40825275571447184,4.961160788224535,A,X,1
-1.7025836042378404,4.39364043433145,A,Y,0
1.0291556373256436,6.5998838038841,C,X,1
0.472597482413043,1.7673787831268242,C,X,1
0.25602973431387566,2.8926351617072914,A,X,1
0.9826909839455139,2.864394156841614,A,X,1
1.6654744444625766,6.900615183947151,A,Y,1
1.0143700650181304,8.42122674516385,C,X,1
-1.8408742313316453,4.791101562925057,C,X,0
-1.2795769667357015,4.662356553619979,A,Y,0
-0.6248185776956788,5.140104326226362,A,X,1
0.026091050210833786,7.3237566052163805,C,X,1
0.517659020469123,3.145293731618852,A,X,1
-0.7257438131534656,5.47673796546957,B,Y,1
0.18676676447707832,6.950395259564859,C,X,1
-0.7553829323533225,6.00218833987969,A,X,1
-0.6115178029919482,5.379163233197486,B,X,0
-1.4066610968482223,7.002092185134282,A,X,0
-0.9232332461109043,-0.40646458599847435,A,X,0
-1.3516846056163336,6.3557506390618155,C,X,0
-0.9758732529773327,3.6918486337451526,A,X,1
1.0536417966078395,1.3387342062870862,C,Y,1
-0.949398888831943,6.022405199049961,B,Y,0
2.632382064837391,7.747317090325915,A,X,1
0.4933179008808892,4.725102970744616,A,Y,1
0.1848361236948739,6.905749094405877,A,X,1
-0.8583577801812133,8.22455651597729,A,X,1
0.7003098794089911,7.629828907168095,A,Y,1
-0.5756378262377739,8.279929058742786,A,Y,1
0.12200981464536144,6.484254982143785,A,Y,1
2.5600845382687947,5.150867277803186,B,X,1
-0.09605989972464987,1.796068376205663,B,Y,0
1.1492733262856758,4.5078750237401035,B,X,1
-0.7031764251258874,3.313506809367617,A,Y,1
-0.0349884904969617,9.341885434995628,A,Y,1
1.77080063563551,4.648228375135327,B,X,1
-0.6269670577877674,5.2464096135689715,A,Y,1
1.8124485579969287,6.102970752080935,A,X,1
0.7077519354554754,5.087204892744907,C,X,1
-0.5624667758942676,8.390102080861507,B,X,1
0.6324077390555208,3.754701276531096,B,X,1
0.9725544496267297,5.389214910474485,A,Y,1
0.6218099622171964,3.5150588286039035,B,Y,1
-1.5702247198904564,2.3599549775585884,B,X,0
-0.7271371758248686,3.7764618181894294,B,Y,0
-0.24751863555150475,4.9259264059031755,B,Y,1
-0.07443342910004629,4.1413955509654805,C,X,1
0.620672097550678,3.615158040252288,B,Y,1
0.17770100093325383,2.1873650726563323,A,X,0
-1.3353443587101013,4.83378885474261,B,Y,0
0.3801978510059632,1.9905592519379955,B,X,1
0.6105857452838231,6.520111927379205,B,X,1
0.5597904479310398,5.164879505869006,A,X,1
1.0807807255546218,2.084897001070139,A,Y,1
0.8339221545489041,4.381581845900273,C,X,1
0.4591800792284367,3.4956871888188337,B,X,1
-0.070165711458647,5.638349020838361,C,X,1
-1.660960933515991,7.680900892046289,B,Y,0
0.42961821913258585,1.2496550607085108,B,X,1
0.20768768716311115,5.230052158294835,B,X,1
0.2715788371953735,4.679734408866719,C,X,1
-1.2767485758203097,6.342680152900931,B,X,1
-1.0810565404082624,5.426393256475379,B,Y,0
1.0531528533329035,3.496061336522362,A,Y,1
-0.03955515385665504,4.361892128666764,A,X,1
0.6815006973726244,3.407948286393022,B,X,1
0.02831837613045931,7.152014277197196,A,Y,1
0.029756139495743236,5.0426232973438845,A,X,1
0.9382838059759977,8.802381371506016,A,Y,1
-0.5160447282173739,4.878678372370758,A,Y,1
0.09612077694098344,3.5831864661790744,A,Y,1
-0.46227528870504275,1.9725712147743457,A,X,0
-0.4344962274323156,1.3937206474881099,C,X,1
-0.30917212346863937,1.8317281139890205,B,Y,0
0.22213377163371276,5.534253302022967,A,X,1
-0.4787486216634771,6.017450046459867,A,Y,1
1.2557561255735208,1.8376185959357332,B,X,1
-0.8946073022195039,6.790076628152231,A,Y,1
-0.18687164416135904,4.033877896633121,C,X,1
-0.4397310582741749,5.293586023971098,B,X,1
1.4469778843537329,8.224441256510849,B,X,1
0.19655477651157463,6.793678631731064,A,Y,1
1.0318445394686349,4.4629387041883355,B,Y,1
-1.485560373036972,3.217615549169425,A,X,0
0.26705026586925884,0.6963691973413901,C,X,1
0.889630795623437,3.56169336151516,B,Y,1
0.08228398927542419,4.577739522344611,A,X,1
1.0654803750653512,3.0256409456976323,A,X,1
-0.5172884501003722,4.737486065815391,A,X,1
1.40934744018558,5.153703765917537,B,X,1
2.2988981236192503,4.550288036383843,A,X,1
-0.36283856043965906,3.6999948383530805,B,X,0
-0.4455025214007718,5.337309343933455,A,X,1
1.453384477117701,5.883881299138818,B,X,1
1.5795721457307124,2.819201845114308,C,X,1
-0.5228600271532683,7.82186475949254,B,X,1
-0.42018681709585753,4.802823735431477,B,X,1
-0.2817846088605074,5.037699245889695,A,Y,0
-1.344450511034277,6.4164288465131145,A,X,1
-0.9186519464841982,5.466432262527004,B,X,0
-1.0041407667520679,6.90627326782649,A,X,1
-0.7677975651041284,5.574248330403648,A,X,1
-0.034684887386781105,3.775125250719124,A,X,1
0.23421473253652023,5.723007050412203,A,X,1
1.5505004928140769,2.7125475853586765,A,Y,1
-0.998354040738791,5.217119411553046,C,X,0
0.9843223984765838,4.933540018711079,A,Y,1
-0.21398884422550896,4.583766285454921,B,X,1
-0.049463709652432936,4.742924977122138,A,X,1
0.6748194921666035,1.2363019090047218,B,X,0
-1.1227220215622986,3.902550184518077,A,X,0
0.3824097461840506,5.185689802282229,C,X,1
0.16645220821305598,5.319712783994801,C,Y,1
0.4924512640081488,2.9446497181480837,A,X,1
0.2891686439078181,7.531415681729401,C,Y,1
2.4553001399108942,3.2676503035709987,C,Y,1
-0.637739984251316,6.938914401053474,C,X,1
-0.5309969550018176,5.854388723743369,C,X,1
-0.6231405264247644,3.707545380312394,A,X,0
-0.5554771191602547,8.550621785219024,B,X,1
-0.6373871273065177,2.61272633648704,A,X,1
1.1890165311075518,6.8383083472200035,A,X,1
1.4205042479898549,7.0011646360859565,C,X,1
-0.5707462937494763,3.6587595818467102,A,X,0
-0.8323555731042287,7.784930600128657,B,Y,1
0.4714155563864041,4.499906970802094,C,Y,1
-0.5522230442809716,5.577387258559714,C,Y,1
0.6329318177555111,5.5206436775424415,C,X,1
0.2029230208512997,4.731382517058904,A,X,1
-1.515744114997232,6.621616546319564,A,X,0
1.5475052013300616,6.586977441104426,A,X,1
1.7958776730955217,1.5029360535236385,A,X,1
-0.612788690484386,7.608680485756305,A,Y,1
-0.38770155993598404,1.6750160239286513,A,Y,1
0.28586539072490513,7.065092408683315,B,X,1
0.33445678998702516,7.253410273655167,B,X,1
0.6585442726728304,2.8180671395696035,A,X,1
2.0102045387663496,4.17837142409083,B,X,1
-0.1769472274940494,2.7885906630281285,A,X,1
-0.7982972445384537,4.570157939422529,A,X,1
-1.3793192280145272,4.383931431628517,B,X,0
-0.7309300399419191,6.55932106453868,B,Y,1
-0.033126972873797095,7.620617492239218,B,X,1
1.7945578635177877,7.791367621579912,A,Y,1
-0.5176112990361714,3.875663946843396,C,X,1
0.2237879516388985,4.581556252510945,B,X,1
-0.016422896072752075,1.6331236155581,B,X,1
1.188393273448084,3.3882598670076227,B,X,1
2.5269324258736217,6.929703266194915,C,X,1
-0.5308687729203206,8.231165647096464,B,Y,1
-0.48943944251822213,2.531302256240156,B,Y,1
1.044160877069072,3.8150714816942113,C,X,1
0.6818914896263114,4.947188486082146,B,X,1
1.8467073257360336,5.560322317639213,A,Y,1
0.5839281853259639,3.3807929601567075,B,X,1
-0.35929209078705954,5.8481220889281795,A,X,1
0.5906548306923093,4.052321305858168,A,X,1
1.1087035805829077,4.9710954582434415,B,Y,1
0.8204821811973643,6.092568496007399,C,Y,1
0.5072740311072979,5.0128445396218755,C,X,1
1.066674689589154,4.127228218946863,A,Y,1
1.1692955904456728,4.780780392148339,B,Y,1
1.3821589910375272,4.82327408158933,A,X,1
0.6487098875896427,4.259977940235744,C,X,1
-0.16711808031685435,4.482407874665795,C,X,1
0.14671368643332283,8.197294341009433,B,Y,1
1.2065089665083568,6.121838895882478,C,X,1
-0.8169356709872361,4.409039363941679,B,Y,1
0.3686733088729012,6.393908809021472,B,X,1
-0.3933388123273607,4.33236102048798,A,Y,1
0.028744822934817487,7.346249275173283,A,X,1
1.2784518626072987,5.739284384396187,B,X,1
0.19109906801990334,4.7853957119915425,B,Y,1
0.04643654815614881,5.895433851620554,A,Y,1
-1.3598561409799192,1.8582476958630014,C,Y,0
0.7462535660272207,2.7464650621803894,A,X,1
0.6454841811410754,2.612149987201889,B,Y,1
2.16325472330546,5.285886189527414,B,X,1
-0.30777823495300055,8.465029998970184,B,X,1
0.21915032766393877,9.462600292385265,B,X,1
0.24938368371075526,6.276102202881514,A,X,1
1.5774532797634744,6.001688949888914,A,X,1
-0.0952955323869521,1.397884531694522,B,Y,1
0.27902152577033923,3.9146524005319563,B,X,1
0.6078965097165392,3.424432496183522,A,Y,1
0.1866091231563581,3.7583048034977677,B,X,1
-0.44643361455052827,4.663712362830421,A,X,1
0.19408999289830758,4.055818844605746,B,X,1
1.073631749859772,1.0414003792484245,C,Y,1
-1.0265152994110602,6.495820512235068,A,Y,1
0.132969674146876,2.854513948520387,A,Y,1
-0.7001208149391732,5.478493728222299,B,Y,1
1.1950466289248425,9.148165339499947,B,X,1
-1.5231869047837747,3.1612308168271532,B,X,0
-0.5589218472715883,-0.06057504549265946,C,Y,0
0.37721187506452086,4.427991556239778,C,X,1
1.5655240292343404,7.201919269997142,C,X,1
-0.0657502610729878,8.916694908441187,B,X,1
-0.5551995266931983,2.5409008110951663,A,X,0
1.88115706944059,5.993398446473043,A,X,1
-1.448013900416244,4.069379086439893,A,X,0
-2.198805956620082,4.788103291391729,B,X,0
0.4400144500533324,10.28868669403407,A,X,1
-0.5020542243526112,1.9940593432096936,C,X,1
-1.0212328171307132,5.5074793229891466,B,X,0
0.7083564472993533,5.935386343530866,B,Y,1
0.24380071377119883,7.171572649878694,A,X,1
-0.5640786307367284,5.1959663069417905,A,X,1
-1.2803043986708944,5.616101079008204,A,Y,0
0.8724573282801447,4.216702865156418,A,X,1
0.650201177958661,5.538253882490214,A,X,1
-0.09917586377938291,4.313615449005179,B,Y,1
1.8466369960476658,6.243143779712102,C,X,1
-1.0700847663261526,4.260779327912732,C,Y,0
-1.5255251709247388,5.754200787804373,B,Y,0
-0.6919080698812444,4.941474372630044,A,Y,1
-0.045586016355497805,7.252100501544336,C,X,1
0.24333944932269183,4.897212552823028,C,X,1
-0.24123605785632987,1.4539350635862371,A,X,0
0.3520553965142968,7.523843001427983,B,X,1
-1.2515394241904443,3.1885353982747624,A,X,0
1.4437646040732597,3.6924673227023606,C,X,1
-0.08215117839256883,3.808677411913016,C,X,1
1.1172958315881278,7.748876186341635,A,X,1
0.34272534637770413,0.7286515720426081,C,X,1
0.4567532191537839,11.27549706731999,B,X,1
0.5697672802322037,7.112113618132104,C,Y,1
0.4477085600173148,5.4464778282583195,A,X,1
0.6427227598675439,4.890211998767427,C,X,1
1.3291525301324314,5.571108149715314,A,Y,1
0.19652116970147013,6.042244856758677,A,X,1
0.7090037575885123,6.2904311719001145,A,X,1
-0.08973569428722672,6.111208932006897,C,X,1
1.4401172154494728,5.179161362510498,C,Y,1
-0.6763923020592697,4.605323159385348,C,X,0
1.8009404329108156,4.697453432692977,C,X,1
-0.04015795064434341,4.610183439294638,A,X,1
-1.4307751021180481,7.2675401937341295,A,Y,1
0.12810441491078928,6.1871134445617235,A,X,1
-0.6810516574748808,-0.8807772693285605,A,X,0
0.8406435489887243,6.311801553059522,A,Y,1
-0.6526239793023911,5.389472389437549,A,X,1
-0.4461834332147797,4.962582487108206,A,Y,1
-1.889540730945531,4.222963093822228,A,X,0
-0.4523063192490767,7.2482254399720265,A,Y,1
-2.4238793266289567,6.895052924245716,A,X,0
-1.5839028234857233,3.4542446643527818,C,Y,0
0.7604146561442974,5.81410457424907,B,Y,1
0.7858001586508322,3.0566865309174283,C,X,1
0.42545756178496474,2.2407636704221394,A,X,1
-0.966976143129213,3.74656555082007,A,X,1
-0.047711356141979855,6.724786944765517,B,X,1
-0.003602539090568403,6.906250090752174,A,X,1
-1.1583646891925423,6.026170840194586,A,X,0
1.5033983017671506,6.450191573695994,A,X,1
0.8773622905756714,6.032356574229917,A,X,1
-0.22096417382966393,3.7170368095540955,A,X,1
0.02688583899453078,5.8638450893478815,A,Y,1
0.20838280794755248,6.600819050455365,B,X,1
-2.0417348684242906,6.508582659627149,A,X,0
-0.24717738252059693,7.377826742949286,A,X,1
-0.6819842479977986,6.416607694402128,C,X,1
-1.0016200098949155,5.702896415083166,A,X,1
-0.2811002928859549,7.140300476632855,A,X,1
1.7976865268495226,4.9469574815018795,C,X,1
0.6408428612670098,3.2362506975445635,A,Y,1
-0.5711789897827968,4.673866072112472,A,X,1
0.5725827813561586,3.510194710387102,A,Y,1
